,bedrooms,room_type_Private room,bathrooms,room_type_Shared room,latitude,property_type_House,minimum_nights,longitude,predicted,price,off,new_price
0,1.0,0,1.0,0,37.76931,0,1,-122.43386,122.35570732293864,170.0,True,122.35570732293864
1,1.0,1,1.0,0,37.75402,1,1,-122.45805,91.96384083348569,99.0,False,99.0
2,2.0,0,1.0,0,37.74511,0,30,-122.42102,222.61326609077645,235.0,False,235.0
3,1.0,1,1.0,0,37.76669,0,31,-122.4525,80.05655413019285,65.0,False,65.0
4,1.0,1,1.0,0,37.76487,0,31,-122.45183,78.20730364343272,65.0,False,65.0
5,2.0,0,1.5,0,37.77525,1,6,-122.43637,268.80086920446826,875.0,True,268.80086920446826
6,1.0,1,1.0,0,37.75919,0,1,-122.42237,113.20074081280065,139.0,True,113.20074081280065
7,1.0,1,1.0,0,37.76259,1,1,-122.40543,80.32685872869389,135.0,True,80.32685872869389
8,2.0,0,1.0,0,37.75874,1,30,-122.41327,219.39080892661906,225.0,False,225.0
9,0.0,0,1.0,0,37.79143,0,30,-122.41544,134.38702340501376,120.0,False,120.0
10,3.0,0,1.0,0,37.77187,0,30,-122.43859,302.64621431437274,177.0,True,302.64621431437274
11,3.0,0,2.0,0,37.77355,0,30,-122.42436,345.63461542177765,194.0,True,345.63461542177765
12,1.0,0,1.5,0,37.78574,0,30,-122.40798,183.56700647508552,139.0,True,183.56700647508552
13,1.0,1,1.0,0,37.77019,0,31,-122.44594,79.39146636704984,85.0,False,85.0
14,1.0,1,1.0,0,37.76894,0,31,-122.44778,79.25032132581097,85.0,False,85.0
15,1.0,1,1.0,0,37.76075,0,3,-122.43032,93.07304477789862,79.0,False,79.0
16,2.0,0,1.0,0,37.76203,0,30,-122.45455,251.8515933245985,122.0,True,251.8515933245985
17,1.0,0,1.0,0,37.75491,0,3,-122.42246,173.72558698235602,215.0,True,173.72558698235602
18,2.0,0,2.0,0,37.78647,0,31,-122.39072,267.07496538852513,450.0,True,267.07496538852513
19,0.0,0,1.0,0,37.74888,0,30,-122.42982,139.92060875476443,107.0,True,139.92060875476443
20,1.0,1,1.0,0,37.77252,0,2,-122.43216,102.97037408231581,110.0,False,110.0
21,1.0,0,1.0,0,37.7958,0,30,-122.41533,164.57329598217902,125.0,True,164.57329598217902
22,1.0,1,1.0,0,37.7648,0,31,-122.45251,78.5214362857074,65.0,False,65.0
23,1.0,0,1.0,0,37.75963,1,3,-122.44143,151.97825000491147,155.0,False,155.0
24,1.0,0,1.0,0,37.74885,0,3,-122.43673,166.48281342483594,180.0,False,180.0
25,1.0,1,1.0,0,37.75645,0,2,-122.3991,103.2498386271753,155.0,True,103.2498386271753
26,1.0,1,1.0,0,37.77162,0,1,-122.43836,95.28521881298863,79.0,False,79.0
27,1.0,0,1.0,0,37.78716,0,5,-122.43386,161.71186905367588,195.0,True,161.71186905367588
28,1.0,1,1.0,0,37.74188,1,5,-122.43122,86.04011068883125,150.0,True,86.04011068883125
29,1.0,1,1.0,0,37.77729,0,3,-122.43421,103.41142905094938,110.0,False,110.0
30,1.0,1,1.0,0,37.76212,1,4,-122.39541,91.2026600565047,125.0,True,91.2026600565047
31,4.0,0,2.0,0,37.77478,0,2,-122.4315,435.003140691709,450.0,False,450.0
32,1.0,0,1.0,0,37.76298,0,30,-122.43136,170.22635253508662,125.0,True,170.22635253508662
33,1.0,1,1.0,0,37.76098,0,1,-122.42158,113.34485699291683,199.0,True,113.34485699291683
34,2.0,0,2.0,0,37.73729,1,4,-122.41163,254.67736529276712,220.0,True,254.67736529276712
35,1.0,0,1.0,0,37.77931,0,2,-122.50518,156.99053110868317,155.0,False,155.0
36,1.0,0,1.0,0,37.74025,0,30,-122.41259,153.29549263542359,150.0,False,150.0
37,1.0,0,1.0,0,37.76526,1,1,-122.3973,132.8606756163039,240.0,True,132.8606756163039
38,1.0,0,1.0,0,37.7483,0,30,-122.42488,161.5104944139546,107.0,True,161.5104944139546
39,0.0,0,1.0,0,37.74093,0,31,-122.42055,138.07632725046932,94.0,True,138.07632725046932
40,1.0,0,1.0,0,37.76016,0,30,-122.41969,161.92900529381265,108.0,True,161.92900529381265
41,1.0,1,1.0,0,37.78255,0,30,-122.44844,74.44942217227033,67.0,False,67.0
42,1.0,0,1.0,0,37.76125,1,4,-122.43335,154.5641610636,159.0,False,159.0
43,1.0,1,1.0,0,37.74083,1,3,-122.41763,88.83949319662726,127.0,True,88.83949319662726
44,2.0,0,1.0,0,37.75611,0,30,-122.41866,234.0289455002493,290.0,True,234.0289455002493
45,0.0,0,1.0,0,37.73557,1,30,-122.43302,130.74210081609894,136.0,False,136.0
46,0.0,0,1.0,0,37.73356,0,30,-122.41851,135.50514039149922,85.0,True,135.50514039149922
47,1.0,0,1.0,0,37.73404,1,30,-122.41781,131.22755758879813,85.0,True,131.22755758879813
48,1.0,0,1.5,0,37.75117,0,10,-122.41326,189.53855134583873,104.0,True,189.53855134583873
49,2.0,0,1.0,0,37.75447,0,30,-122.38813,190.84905162199007,150.0,True,190.84905162199007
50,2.0,0,1.0,0,37.77272,0,30,-122.44084,253.36591036648568,110.0,True,253.36591036648568
51,1.0,0,1.0,0,37.75145,0,30,-122.41207,156.6656006377789,95.0,True,156.6656006377789
52,1.0,0,1.0,0,37.75121,0,30,-122.42165,160.95794387326637,175.0,False,175.0
53,0.0,0,1.0,0,37.76068,0,3,-122.43331,145.82638431491046,116.0,True,145.82638431491046
54,1.0,1,1.0,0,37.77248,1,1,-122.43016,95.05147426510231,125.0,True,95.05147426510231
55,2.0,0,1.0,0,37.72536,1,30,-122.46861,217.4086790014774,78.0,True,217.4086790014774
56,1.0,0,1.0,0,37.7925,0,30,-122.42431,167.6193802255735,120.0,True,167.6193802255735
57,2.0,0,1.0,0,37.76519,0,31,-122.45613,256.30642247247243,9999.0,True,256.30642247247243
58,1.0,0,1.0,0,37.77121,0,30,-122.42834,163.96470970516975,119.0,True,163.96470970516975
59,1.0,1,1.0,0,37.79312,0,30,-122.426,77.01798288491169,55.0,False,55.0
60,1.0,1,1.0,0,37.73878,1,3,-122.41189,90.03916637242628,90.0,False,90.0
61,2.0,0,1.0,0,37.78775,0,31,-122.41634,229.16676029210143,163.0,True,229.16676029210143
62,1.0,0,1.5,0,37.7933,0,30,-122.40079,188.71415845621402,185.0,False,185.0
63,1.0,0,1.0,0,37.79166,0,30,-122.4265,167.69086361469607,115.0,True,167.69086361469607
64,1.0,0,1.0,0,37.77959,0,30,-122.48619,150.8193141821926,112.0,True,150.8193141821926
65,1.0,0,1.0,0,37.74889,0,30,-122.44479,159.56960759725717,116.0,True,159.56960759725717
66,1.0,1,1.0,0,37.79216,0,30,-122.42458,70.19026581450804,55.0,False,55.0
67,2.0,0,1.0,0,37.78816,0,3,-122.41722,255.5658302928697,187.0,True,255.5658302928697
68,2.0,0,2.0,0,37.77459,0,31,-122.43923,234.38084503160945,200.0,True,234.38084503160945
69,1.0,0,1.0,0,37.7472,0,30,-122.41443,158.99421681284593,175.0,False,175.0
70,1.0,1,1.0,0,37.75762,0,30,-122.41933,83.57348159762698,99.0,False,99.0
71,1.0,0,1.0,0,37.74565,0,2,-122.42864,153.2216077693971,135.0,False,135.0
72,1.0,1,1.0,0,37.8031,0,2,-122.41596,109.7417689940958,109.0,False,109.0
73,1.0,1,1.0,0,37.74209,0,30,-122.41409,92.13303197679933,150.0,True,92.13303197679933
74,1.0,1,1.0,0,37.75674,1,31,-122.49178,76.37185072074898,100.0,False,100.0
75,3.0,0,2.0,0,37.76966,1,4,-122.43496,419.2564692264069,475.0,True,419.2564692264069
76,1.0,1,1.0,0,37.74183,0,2,-122.42993,84.38185452059633,85.0,False,85.0
77,3.0,0,2.5,0,37.76245,1,3,-122.42432,426.03797791815157,950.0,True,426.03797791815157
78,1.0,0,1.0,0,37.74926,0,2,-122.41398,159.92302017236102,166.0,False,166.0
79,1.0,1,1.0,0,37.80317,0,30,-122.42874,84.81964883495596,90.0,False,90.0
80,0.0,0,1.0,0,37.77798,0,30,-122.47812,135.38079599052668,95.0,True,135.38079599052668
81,3.0,0,2.0,0,37.77719,0,30,-122.50906,318.2084218794802,216.0,True,318.2084218794802
82,1.0,0,1.0,0,37.7571,0,30,-122.46594,149.28978559471295,90.0,True,149.28978559471295
83,1.0,0,1.0,0,37.75426,0,30,-122.42387,155.4991110602642,326.0,True,155.4991110602642
84,2.0,0,1.0,0,37.77442,1,30,-122.46319,227.37578932790527,80.0,True,227.37578932790527
85,1.0,1,1.0,0,37.73027,1,30,-122.42644,51.61394753241052,46.0,False,46.0
86,1.0,1,1.0,0,37.73128,1,30,-122.42478,54.068827787915495,37.0,False,37.0
87,3.0,0,2.0,0,37.77707,0,30,-122.50923,318.2084218794802,185.0,True,318.2084218794802
88,1.0,0,1.0,0,37.74527,0,30,-122.42424,156.4592398966532,108.0,True,156.4592398966532
89,1.0,0,1.0,1,37.79364,1,30,-122.40635,31.640968722757272,30.0,False,30.0
90,1.0,0,1.0,1,37.79447,0,1,-122.4045,46.07243287566972,45.0,False,45.0
91,1.0,1,1.0,0,37.74578,0,3,-122.40841,94.93159279739281,109.0,False,109.0
92,1.0,0,1.0,0,37.77625,0,30,-122.46466,154.68353438900758,80.0,True,154.68353438900758
93,0.0,0,1.0,0,37.77518,0,30,-122.43334,141.35581042487559,90.0,True,141.35581042487559
94,1.0,0,1.0,1,37.79309,0,1,-122.40443,45.97466845490529,45.0,False,45.0
95,1.0,0,1.0,0,37.77588,0,30,-122.43143,165.19529186690056,105.0,True,165.19529186690056
96,1.0,0,1.0,0,37.77026,0,30,-122.41855,160.41662503384086,270.0,True,160.41662503384086
97,0.0,0,1.0,0,37.77388,0,30,-122.43298,140.71243170633744,100.0,True,140.71243170633744
98,1.0,1,1.0,0,37.73137,1,30,-122.42532,54.32193877877648,37.0,False,37.0
99,1.0,1,1.0,0,37.73128,1,30,-122.42473,54.03539921648692,40.0,False,40.0
100,1.0,1,1.0,0,37.73048,1,30,-122.42494,50.8542888426343,45.0,False,45.0
101,1.0,0,1.0,0,37.73838,1,3,-122.43375,141.98023337441282,135.0,False,135.0
102,1.0,1,1.0,0,37.73134,1,30,-122.42457,54.45025449193043,57.0,False,57.0
103,1.0,1,1.0,0,37.75615,0,30,-122.41927,83.06978785395044,75.0,False,75.0
104,1.0,0,1.0,0,37.77065,0,30,-122.44252,160.25608457173442,140.0,False,140.0
105,1.0,0,1.0,0,37.78493,0,30,-122.44618,164.5998678360966,83.0,True,164.5998678360966
106,1.0,1,1.0,0,37.73152,1,30,-122.42547,54.71617687401458,45.0,False,45.0
107,1.0,1,1.0,0,37.78528,1,1,-122.44358,94.74816955411482,90.0,False,90.0
108,0.0,0,1.0,0,37.77483,0,30,-122.50952,136.4078257861992,85.0,True,136.4078257861992
109,1.0,0,1.0,0,37.75969,0,5,-122.44445,168.49321566959293,85.0,True,168.49321566959293
110,1.0,1,1.0,0,37.7455,0,2,-122.42898,89.09981564252563,115.0,True,89.09981564252563
111,2.0,0,1.5,0,37.76194,0,30,-122.44929,226.7996245376247,201.0,True,226.7996245376247
112,1.0,1,1.0,0,37.79176,0,30,-122.42476,70.26402210938276,59.0,False,59.0
113,2.0,0,1.0,0,37.76809,0,4,-122.42439,275.75294054707274,185.0,True,275.75294054707274
114,3.0,0,2.0,0,37.75629,0,4,-122.42518,402.3734416183326,450.0,True,402.3734416183326
115,1.0,0,1.0,1,37.79297,1,30,-122.40664,31.94745421874277,30.0,False,30.0
116,1.0,1,1.0,0,37.75754,1,31,-122.49852,76.51743648914723,85.0,False,85.0
117,2.0,0,2.0,0,37.78535,0,30,-122.41515,250.55579139350056,130.0,True,250.55579139350056
118,2.0,0,1.0,0,37.73327,0,2,-122.46435,205.82331141619696,125.0,True,205.82331141619696
119,2.0,0,1.0,0,37.71549,1,30,-122.38922,218.26454871538746,120.0,True,218.26454871538746
120,1.0,0,1.0,1,37.79294,1,30,-122.40659,31.955703214726704,30.0,False,30.0
121,1.0,1,1.0,0,37.76102,0,1,-122.43005,105.10075977190323,125.0,False,125.0
122,1.0,0,1.0,0,37.80591,0,30,-122.4083,152.719463853773,125.0,True,152.719463853773
123,1.0,0,1.0,0,37.77083,0,30,-122.43109,169.1869681991917,200.0,True,169.1869681991917
124,3.0,0,1.0,0,37.76813,0,30,-122.44494,309.031532291717,150.0,True,309.031532291717
125,1.0,0,1.0,0,37.75887,0,3,-122.43565,171.58152851448546,328.0,True,171.58152851448546
126,1.0,1,1.0,0,37.76609,0,31,-122.45126,78.96450746592693,65.0,False,65.0
127,1.0,0,1.0,0,37.75586,0,30,-122.42092,161.69267266726317,97.0,True,161.69267266726317
128,1.0,1,1.0,0,37.73974,1,1,-122.42299,81.1709376135903,69.0,False,69.0
129,2.0,0,1.0,0,37.80356,0,4,-122.42589,297.2665387716284,300.0,False,300.0
130,3.0,0,1.5,0,37.7806,1,4,-122.47597,402.9022369172747,550.0,True,402.9022369172747
131,4.0,0,3.5,0,37.7879,1,7,-122.46474,399.91095766880585,594.0,True,399.91095766880585
132,1.0,1,1.0,0,37.74708,1,30,-122.42456,79.21359017886354,102.0,False,102.0
133,1.0,0,1.5,0,37.76463,0,30,-122.47435,179.06960431885415,150.0,True,179.06960431885415
134,4.0,0,2.0,0,37.75559,1,6,-122.42953,384.10907996496707,1200.0,True,384.10907996496707
135,1.0,0,1.0,0,37.79835,0,30,-122.4042,160.71171871639615,150.0,False,150.0
136,1.0,1,1.0,0,37.75823,1,5,-122.43273,90.50929350097577,150.0,True,90.50929350097577
137,1.0,1,1.0,0,37.73874,0,2,-122.41624,88.2042984123887,90.0,False,90.0
138,2.0,0,1.0,0,37.78471,0,4,-122.48125,287.4116774038038,399.0,True,287.4116774038038
139,1.0,1,1.0,0,37.79336,0,30,-122.42506,71.36345227275568,56.0,False,56.0
140,2.0,0,1.5,0,37.74599,0,30,-122.44532,232.52789273289503,230.0,False,230.0
141,2.0,0,1.0,0,37.76787,0,5,-122.43172,269.76212138517565,275.0,False,275.0
142,1.0,0,1.0,0,37.80094,0,31,-122.4275,171.58555642754953,165.0,False,165.0
143,1.0,0,1.0,0,37.75195,0,30,-122.44928,152.11381071518667,115.0,True,152.11381071518667
144,2.0,0,1.0,0,37.76202,0,30,-122.41876,235.3062475648504,148.0,True,235.3062475648504
145,1.0,1,1.0,0,37.762,0,3,-122.39391,102.88532503735787,75.0,True,102.88532503735787
146,1.0,0,1.0,0,37.77761,0,1,-122.50378,147.40766905175016,149.0,False,149.0
147,1.0,1,1.0,0,37.74159,1,5,-122.46578,78.96012208062514,69.0,False,69.0
148,1.0,0,1.0,0,37.76194,0,30,-122.43239,177.11115314153042,220.0,True,177.11115314153042
149,1.0,0,1.0,0,37.76827,0,30,-122.44678,168.50509806746024,185.0,False,185.0
150,0.0,0,1.0,0,37.79018,0,30,-122.40475,137.64955521445677,110.0,True,137.64955521445677
151,0.0,0,1.0,0,37.79076,0,30,-122.40403,137.37666031340586,135.0,False,135.0
152,1.0,1,1.0,0,37.73143,1,30,-122.42325,54.41278775726752,37.0,False,37.0
153,2.0,0,1.0,0,37.79675,0,30,-122.40781,228.20950054958075,135.0,True,228.20950054958075
154,2.0,0,1.0,0,37.73626,0,3,-122.43677,217.38602902788503,220.0,False,220.0
155,1.0,1,1.0,0,37.75757,0,29,-122.41939,81.77897756663383,75.0,False,75.0
156,1.0,1,1.0,0,37.73856,0,2,-122.41687,87.77912396183926,90.0,False,90.0
157,1.0,0,1.0,0,37.80318,0,5,-122.42977,161.41829400529284,150.0,False,150.0
158,1.0,0,1.0,0,37.77311,0,2,-122.44979,135.3662030622049,138.0,False,138.0
159,1.0,1,1.0,0,37.74557,0,6,-122.41187,87.0275307368144,80.0,False,80.0
160,1.0,0,1.0,0,37.8034,0,30,-122.40485,170.10338793412956,182.0,False,182.0
161,1.0,0,1.5,0,37.77756,0,30,-122.43326,176.59825176446404,136.0,True,176.59825176446404
162,1.0,0,1.0,1,37.79507,1,30,-122.40498,31.771293509082057,30.0,False,30.0
163,1.0,0,1.0,1,37.79466,1,30,-122.40523,31.422349064637615,30.0,False,30.0
164,1.0,0,1.0,1,37.79291,1,30,-122.40637,31.893869881393368,30.0,False,30.0
165,3.0,0,1.0,0,37.74446,1,2,-122.43776,308.05055867497106,295.0,False,295.0
166,1.0,1,1.0,0,37.78265,0,30,-122.48971,76.12078783416828,79.0,False,79.0
167,1.0,0,1.0,0,37.80242,0,3,-122.4144,178.75053635628157,165.0,False,165.0
168,1.0,1,1.0,0,37.77118,1,1,-122.44963,92.85335737135598,92.0,False,92.0
169,2.0,0,2.0,0,37.75551,0,5,-122.40882,287.96331217563403,178.0,True,287.96331217563403
170,1.0,1,1.0,0,37.77108,1,1,-122.44942,92.81954784754647,98.0,False,98.0
171,1.0,1,1.0,0,37.77085,1,1,-122.44811,91.31192904042767,78.0,False,78.0
172,3.0,0,2.0,0,37.76146,0,30,-122.43817,335.4214464725501,325.0,False,325.0
173,1.0,0,1.0,0,37.74382,1,5,-122.41773,146.0571715417366,147.0,False,147.0
174,1.0,1,1.0,0,37.72652,1,2,-122.43468,80.13897604660667,75.0,False,75.0
175,0.0,0,1.0,0,37.76468,0,30,-122.44523,145.76420938576922,110.0,True,145.76420938576922
176,1.0,1,1.0,0,37.77042,1,1,-122.45019,90.26357138911014,78.0,False,78.0
177,1.0,1,1.0,0,37.80281,0,2,-122.4154,108.79171740679423,139.0,True,108.79171740679423
178,1.0,0,1.0,0,37.75632,1,2,-122.40478,146.3957453524307,145.0,False,145.0
179,1.0,1,1.0,0,37.7684,0,3,-122.43086,96.48197918053306,99.0,False,99.0
180,1.0,1,0.5,0,37.76968,0,1,-122.45193,91.63703465225073,120.0,True,91.63703465225073
181,1.0,0,1.0,1,37.79341,0,1,-122.4034,46.92657862806546,45.0,False,45.0
182,1.0,0,1.0,0,37.73819,0,30,-122.41566,153.0388064074179,135.0,False,135.0
183,4.0,0,4.0,0,37.79114,0,2,-122.41029,442.74240320669645,989.0,True,442.74240320669645
184,1.0,0,1.0,0,37.75565,0,30,-122.44022,157.5133065726645,250.0,True,157.5133065726645
185,1.0,0,1.0,0,37.75855,0,30,-122.46444,149.83146586101984,99.0,True,149.83146586101984
186,1.0,1,1.0,0,37.80301,0,2,-122.41581,109.7417689940958,99.0,False,99.0
187,1.0,0,1.0,0,37.74174,0,3,-122.50435,146.67655427441773,135.0,False,135.0
188,1.0,0,1.0,1,37.79271,0,1,-122.40383,47.85044064567747,45.0,False,45.0
189,1.0,0,1.0,0,37.77499,0,3,-122.40635,176.80516942768557,160.0,False,160.0
190,2.0,0,1.0,0,37.79532,0,30,-122.40863,222.20588096314276,135.0,True,222.20588096314276
191,1.0,0,1.0,0,37.78304,0,30,-122.41942,155.6798508214797,136.0,False,136.0
192,3.0,0,1.0,0,37.75889,0,6,-122.39539,337.0881489660087,280.0,True,337.0881489660087
193,1.0,1,1.0,0,37.76188,0,1,-122.44215,110.67037112383568,139.0,True,110.67037112383568
194,1.0,1,1.0,0,37.77579,0,2,-122.45504,94.05061959841464,100.0,False,100.0
195,1.0,1,1.0,0,37.80134,0,2,-122.40714,103.26442349850828,89.0,False,89.0
196,1.0,0,1.0,1,37.7947,0,1,-122.40374,47.61270235618919,45.0,False,45.0
197,1.0,0,1.0,1,37.79441,0,1,-122.40473,45.076449681936516,45.0,False,45.0
198,1.0,0,1.0,0,37.7647,0,30,-122.45368,160.26144332304142,114.0,True,160.26144332304142
199,0.0,0,1.0,0,37.78322,0,30,-122.42025,139.0720557018837,138.0,False,138.0
200,1.0,1,1.0,0,37.76294,0,2,-122.43974,108.54483562302786,115.0,False,115.0
201,1.0,0,1.0,0,37.76711,0,2,-122.45151,154.1742557770742,250.0,True,154.1742557770742
202,1.0,0,1.0,0,37.77899,0,30,-122.40506,160.15970921343683,133.0,True,160.15970921343683
203,1.0,0,1.0,1,37.75553,0,30,-122.50707,47.54833945183895,35.0,False,35.0
204,2.0,0,2.0,0,37.75612,0,4,-122.39967,274.81615316582344,325.0,True,274.81615316582344
205,1.0,1,1.0,0,37.75346,1,3,-122.50358,87.91028293637616,89.0,False,89.0
206,1.0,1,1.0,0,37.76833,0,2,-122.42592,97.56749260535634,97.0,False,97.0
207,1.0,0,1.0,0,37.72681,0,3,-122.43419,150.8425102027818,110.0,True,150.8425102027818
208,3.0,0,2.0,0,37.7529,0,3,-122.41553,409.55712986786705,575.0,True,409.55712986786705
209,1.0,1,1.0,0,37.73773,1,1,-122.44956,86.93528650015126,250.0,True,86.93528650015126
210,1.0,0,1.0,0,37.74334,0,30,-122.42932,142.37660499468174,105.0,True,142.37660499468174
211,2.0,0,2.0,0,37.76288,0,30,-122.43815,230.68105176906917,210.0,False,210.0
212,3.0,0,2.0,0,37.76275,0,4,-122.44252,418.1410371541033,475.0,True,418.1410371541033
213,2.0,0,2.0,0,37.73225,1,3,-122.43614,269.8731790547869,300.0,True,269.8731790547869
214,1.0,0,1.0,0,37.75971,0,2,-122.38833,170.21814005837118,190.0,False,190.0
215,1.0,1,1.0,0,37.73096,1,30,-122.42378,52.48781046433683,45.0,False,45.0
216,1.0,0,1.0,0,37.76267,0,2,-122.43919,177.85493596793168,299.0,True,177.85493596793168
217,1.0,1,1.0,0,37.7303,1,30,-122.42464,50.19855411439956,30.0,False,30.0
218,1.0,0,1.0,0,37.75587,0,5,-122.43602,162.18019847090216,225.0,True,162.18019847090216
219,1.0,0,1.0,0,37.75131,1,7,-122.437,143.06015111038508,159.0,False,159.0
220,1.0,0,1.0,0,37.79954,0,30,-122.40679,167.18049898944875,125.0,True,167.18049898944875
221,3.0,0,2.5,0,37.79026,1,7,-122.4364,366.18992250617737,325.0,True,366.18992250617737
222,2.0,0,1.0,0,37.80345,0,1,-122.40798,268.33841371186656,600.0,True,268.33841371186656
223,0.0,0,1.0,0,37.76641,0,30,-122.44667,148.57726025367418,90.0,True,148.57726025367418
224,1.0,1,0.5,0,37.72606,1,2,-122.43232,73.81434687799224,48.0,True,73.81434687799224
225,2.0,0,1.0,0,37.76065,0,4,-122.42414,277.854566589311,365.0,True,277.854566589311
226,1.0,0,1.0,0,37.78633,0,30,-122.43217,159.5096586882351,139.0,False,139.0
227,1.0,0,1.0,0,37.78278,0,30,-122.39337,182.7606458534345,250.0,True,182.7606458534345
228,3.0,0,1.0,0,37.76892,0,30,-122.44615,305.39215800641625,189.0,True,305.39215800641625
229,1.0,0,1.0,0,37.76592,1,3,-122.40628,148.6130273738443,298.0,True,148.6130273738443
230,1.0,1,1.0,0,37.76295,0,3,-122.44259,100.58215928354217,99.0,False,99.0
231,1.0,1,1.0,0,37.80432,0,31,-122.44601,83.71605037695305,165.0,True,83.71605037695305
232,1.0,1,1.0,0,37.78525,0,30,-122.43051,81.87011154765926,99.0,False,99.0
233,4.0,0,2.0,0,37.76052,1,4,-122.42939,417.24281983316274,595.0,True,417.24281983316274
234,1.0,1,1.0,0,37.72836,1,1,-122.44797,87.47117527553345,95.0,False,95.0
235,1.0,1,1.0,0,37.76479,0,1,-122.43611,102.94925372025514,119.0,False,119.0
236,1.0,0,1.0,0,37.74271,0,2,-122.41955,156.45180192619654,160.0,False,160.0
237,1.0,0,1.0,0,37.77307,0,3,-122.44293,170.53771595856915,190.0,False,190.0
238,1.0,1,1.0,0,37.75711,1,30,-122.40963,80.23168910219579,83.0,False,83.0
239,1.0,1,1.0,0,37.76174,0,2,-122.44339,109.66735157330848,125.0,False,125.0
240,1.0,1,1.0,0,37.72965,1,30,-122.42539,51.336868914414374,40.0,False,40.0
241,1.0,1,1.0,0,37.73019,1,30,-122.42317,51.20691304960056,45.0,False,45.0
242,1.0,0,1.0,0,37.75813,0,2,-122.4355,173.04337303217943,115.0,True,173.04337303217943
243,1.0,1,1.0,0,37.77093,0,4,-122.42823,92.68699214210379,90.0,False,90.0
244,2.0,0,1.0,0,37.76079,0,30,-122.43447,243.99413229077186,270.0,True,243.99413229077186
245,1.0,1,1.0,0,37.72636,0,30,-122.43342,78.12456260500788,85.0,False,85.0
246,1.0,1,1.0,0,37.7586,0,2,-122.43332,99.57242164940595,95.0,False,95.0
247,2.0,0,2.0,0,37.79178,0,30,-122.39502,264.91944408545606,500.0,True,264.91944408545606
248,3.0,0,1.0,0,37.76055,0,3,-122.44221,347.0871149632523,549.0,True,347.0871149632523
249,1.0,0,1.0,0,37.75139,1,31,-122.41194,134.49727921006186,200.0,True,134.49727921006186
250,1.0,1,1.0,0,37.75131,1,3,-122.40795,99.04263243079484,70.0,True,99.04263243079484
251,4.0,0,3.5,0,37.76588,1,5,-122.44281,397.5600948842815,672.0,True,397.5600948842815
252,1.0,0,1.0,0,37.76648,0,3,-122.44542,178.07057057007157,130.0,True,178.07057057007157
253,3.0,0,2.5,0,37.74587,1,4,-122.41626,381.6622493327537,390.0,False,390.0
254,1.0,1,1.0,0,37.74498,1,3,-122.41927,95.839985484105,102.0,False,102.0
255,1.0,0,1.0,0,37.76196,0,4,-122.39411,182.17312702554042,250.0,True,182.17312702554042
256,0.0,0,1.0,0,37.74248,0,6,-122.41069,139.72182401120037,149.0,False,149.0
257,2.0,0,2.0,0,37.76016,0,2,-122.42265,287.72892257740517,355.0,True,287.72892257740517
258,3.0,0,3.0,0,37.75666,1,2,-122.43607,387.7520838243952,700.0,True,387.7520838243952
259,2.0,0,1.5,0,37.74002,0,3,-122.41813,259.7673510059868,169.0,True,259.7673510059868
260,1.0,1,1.0,0,37.72042,1,30,-122.46914,60.55024112528481,60.0,False,60.0
261,2.0,0,2.0,0,37.74987,0,30,-122.44027,229.92436984109324,189.0,True,229.92436984109324
262,1.0,0,1.0,0,37.79363,0,30,-122.42493,169.66358850227172,130.0,True,169.66358850227172
263,1.0,1,1.0,0,37.76318,0,3,-122.40708,103.16747664406945,99.0,False,99.0
264,1.0,0,1.0,0,37.77044,0,3,-122.43599,169.81415870903115,289.0,True,169.81415870903115
265,1.0,0,1.0,0,37.75635,0,30,-122.40996,164.73792811344694,119.0,True,164.73792811344694
266,1.0,1,1.0,0,37.78377,1,2,-122.47522,86.05762569841438,132.0,True,86.05762569841438
267,1.0,1,1.0,0,37.75906,0,31,-122.40761,76.39207020242765,68.0,False,68.0
268,1.0,0,1.0,0,37.78135,0,3,-122.48266,151.45600039338993,140.0,False,140.0
269,1.0,0,1.0,0,37.78321,0,30,-122.41969,155.6563638292668,124.0,True,155.6563638292668
270,1.0,0,1.0,1,37.79418,1,30,-122.40582,31.381659198947744,30.0,False,30.0
271,1.0,0,1.0,1,37.79455,1,30,-122.406,31.498777636066183,30.0,False,30.0
272,1.0,0,1.0,1,37.79478,1,30,-122.40592,31.4557379535265,30.0,False,30.0
273,1.0,1,1.0,0,37.77884,0,2,-122.50535,97.04884808302428,128.0,True,97.04884808302428
274,1.0,1,1.0,0,37.76003,0,2,-122.4357,105.53913779409385,116.0,False,116.0
275,1.0,1,1.0,0,37.75941,0,1,-122.43363,135.55672204841815,109.0,True,135.55672204841815
276,4.0,0,1.5,0,37.75978,0,1,-122.4351,404.2296135210104,350.0,True,404.2296135210104
277,1.0,0,1.0,0,37.7748,0,30,-122.42711,163.16654536311708,250.0,True,163.16654536311708
278,2.0,0,2.0,0,37.75925,1,4,-122.50893,286.8109239145021,324.0,True,286.8109239145021
279,3.0,0,2.0,0,37.74054,0,30,-122.43121,318.28496024433264,190.0,True,318.28496024433264
280,1.0,0,1.0,0,37.77407,0,30,-122.4331,164.75928087750282,110.0,True,164.75928087750282
281,1.0,1,1.0,0,37.75385,0,30,-122.50806,71.23231925623736,57.0,False,57.0
282,1.0,1,1.0,0,37.77346,1,1,-122.42917,94.1700470164251,89.0,False,89.0
283,3.0,0,1.5,0,37.78101,1,3,-122.44083,421.8748114501808,425.0,False,425.0
